table,_time,_value,dst,dstp,proto,src,srcp,url
19,2021-12-10T07:00:00Z,1639083356.914243,94.234.170.124,sip,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
19,2021-12-10T08:00:00Z,1639083356.914243,94.234.170.124,sip,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
19,2021-12-10T09:00:00Z,1639083356.914243,94.234.170.124,sip,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
19,2021-12-10T10:00:00Z,1639083356.914243,94.234.170.124,sip,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-09T20:00:00Z,1639078490.7785325,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-09T21:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-09T22:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-09T23:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T00:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T01:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T02:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T03:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T04:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T05:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T06:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T07:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T08:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T09:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
20,2021-12-10T10:00:00Z,1639078490.7785332,94.234.170.124,svn,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-09T21:00:00Z,1639080827.4077013,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-09T22:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-09T23:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T00:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T01:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T02:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T03:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T04:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T05:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T06:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T07:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T08:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T09:00:00Z,1639080827.4077046,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
21,2021-12-10T10:00:00Z,1639080827.4077039,94.234.170.124,xtell,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-09T17:00:00Z,1639042970.1071928,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-09T18:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-09T19:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-09T20:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-09T21:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-09T22:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-09T23:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T00:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T01:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T02:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T03:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T04:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T05:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T06:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T07:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T08:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T09:00:00Z,1639042970.1071882,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
22,2021-12-10T10:00:00Z,1639042970.1071887,94.234.170.124,zebra,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T01:00:00Z,1639269400.1223128,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T02:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T03:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T04:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T05:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T06:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T07:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T08:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T09:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T10:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T11:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T12:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T13:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T14:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T15:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T16:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T17:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T18:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T19:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T20:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T21:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T22:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-12T23:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T00:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T01:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T02:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T03:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T04:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T05:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T06:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T07:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T08:00:00Z,1639269400.1223135,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
23,2021-12-13T08:11:09.961129133Z,1639269400.1223106,94.234.170.98,dict,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T12:00:00Z,1639310027.338259,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T13:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T14:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T15:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T16:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T17:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T18:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T19:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T20:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T21:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T22:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-12T23:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T00:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T01:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T02:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T03:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T04:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T05:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T06:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T07:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T08:00:00Z,1639310027.3382573,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
24,2021-12-13T08:11:09.961129133Z,1639310027.3382595,94.234.170.98,distcc,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T14:00:00Z,1639317122.596891,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T15:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T16:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T17:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T18:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T19:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T20:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T21:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T22:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-12T23:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T00:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T01:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T02:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T03:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T04:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T05:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T06:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T07:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T08:00:00Z,1639317122.5968928,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
25,2021-12-13T08:11:09.961129133Z,1639317122.5968904,94.234.170.98,fax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-11T19:00:00Z,1639248924.028172,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-11T20:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-11T21:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-11T22:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-11T23:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T00:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T01:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T02:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T03:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T04:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T05:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T06:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T07:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T08:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T09:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T10:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T11:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T12:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T13:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T14:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T15:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T16:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T17:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T18:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T19:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T20:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T21:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T22:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-12T23:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T00:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T01:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T02:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T03:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T04:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T05:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T06:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T07:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T08:00:00Z,1639248924.0281699,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
26,2021-12-13T08:11:09.961129133Z,1639248924.0281718,94.234.170.98,gsigatekeeper,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
27,2021-12-12T14:00:00Z,1639317145.6059327,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
27,2021-12-12T15:00:00Z,1639317145.6059294,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
27,2021-12-12T16:00:00Z,1639317145.6059294,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
27,2021-12-12T17:00:00Z,1639317145.6059294,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
27,2021-12-12T18:00:00Z,1639317145.6059294,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
27,2021-12-12T19:00:00Z,1639317145.6059294,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
27,2021-12-12T20:00:00Z,1639317145.6059294,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
27,2021-12-12T21:00:00Z,1639317145.6059294,94.234.170.98,iax,tcp,demo.riotlocal,iotserver-exchange,http://demo.riotsecure.io:7888/metrics
